REQUESTID,DATE,LAT,LON,STATUS,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Address,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code
412411,06/10/2012,37.80015432,-122.1969144,OPEN,37.800108,-122.19675,1,rooftop,4120,Rettig Ave,4120 Rettig Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,1006,1,60014067001006,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
833863,08/14/2018,37.8003634,-122.1966652,OPEN,37.800291,-122.196526,1,rooftop,4138,Rettig Ave,4138 Rettig Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,1006,1,60014067001006,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
528071,07/09/2014,37.73609421,-122.1367283,OPEN,37.736307,-122.13664,1,rooftop,3067,Revere Ave,3067 Revere Ave,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,410000,1015,1,60014100001015,6001410000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
818512,06/07/2018,37.80261586,-122.2054864,OPEN,37.802715,-122.205492,1,rooftop,3900,Rhoda Ave,3900 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,4001,4,60014067004001,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
833276,08/13/2018,37.80251358,-122.2055634,OPEN,37.802454,-122.20567,1,rooftop,3896,Rhoda Ave,3896 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,4004,4,60014067004004,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1153165,10/05/2021,37.79790291,-122.2100633,OPEN,37.797896,-122.210012,1,rooftop,3438,Rhoda Ave,3438 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406602,1000,1,60014066021000,6001406602,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
542774,09/26/2014,37.79779782,-122.2103728,OPEN,37.797808,-122.210577,1,rooftop,3429,Rhoda Ave,3429 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406602,1001,1,60014066021001,6001406602,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1159770,10/28/2021,37.79778615,-122.2102181,OPEN,37.797794,-122.210067,1,rooftop,3432,Rhoda Ave,3432 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406602,1000,1,60014066021000,6001406602,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1146768,09/13/2021,37.79912681,-122.2095491,OPEN,37.799198,-122.209775,1,rooftop,3515,Rhoda Ave,3515 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,3003,3,60014067003003,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
678720,08/29/2016,37.79973184,-122.2089626,OPEN,37.799847,-122.209114,1,rooftop,3605,Rhoda Ave,3605 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,3003,3,60014067003003,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
770005,10/29/2017,37.79972687,-122.2089494,OPEN,37.799847,-122.209114,1,rooftop,3605,Rhoda Ave,3605 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,3003,3,60014067003003,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
507185,03/11/2014,37.79990435,-122.2087684,OPEN,37.80006,-122.208896,1,rooftop,3621,Rhoda Ave,3621 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,3003,3,60014067003003,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
752964,08/15/2017,37.80205888,-122.2063869,OPEN,37.801916,-122.206214,1,rooftop,3862,Rhoda Ave,3862 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,4004,4,60014067004004,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
619407,11/27/2015,37.80269993,-122.2058375,OPEN,37.802676,-122.206158,1,rooftop,3897,Rhoda Ave,3897 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,4003,4,60014067004003,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
970511,12/17/2019,37.79778519,-122.2103257,OPEN,37.797676,-122.210131,1,rooftop,3424,Rhoda Ave,3424 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406602,1000,1,60014066021000,6001406602,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1197282,04/01/2022,37.79875961,-122.2098481,OPEN,37.798947,-122.20988,1,rooftop,3503,Rhoda Ave,3503 Rhoda Ave,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,406700,3003,3,60014067003003,6001406700,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
704425,01/16/2017,37.81858208,-122.2604099,OPEN,37.818645,-122.260553,1,rooftop,3005,Richmond Blvd,3005 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,2005,2,60014035012005,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
688812,10/17/2016,37.81859588,-122.2602692,OPEN,37.818737,-122.260488,1,rooftop,3009,Richmond Blvd,3009 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,2005,2,60014035012005,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
870697,01/22/2019,37.81926907,-122.2595708,OPEN,37.81915,-122.259324,1,rooftop,3040,Richmond Blvd,3040 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,2010,2,60014035012010,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
897418,04/21/2019,37.82003403,-122.2594833,OPEN,37.819881,-122.259517,1,rooftop,3069,Richmond Blvd,3069 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,2005,2,60014035012005,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
657219,05/30/2016,37.82085099,-122.2587063,OPEN,37.821015,-122.25853,1,rooftop,3401,Richmond Blvd,3401 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,2002,2,60014035012002,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
746791,07/19/2017,37.82084605,-122.2586931,OPEN,37.821015,-122.25853,1,rooftop,3401,Richmond Blvd,3401 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,2002,2,60014035012002,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
754858,08/23/2017,37.82173753,-122.257161,OPEN,37.821634,-122.257428,1,rooftop,3465,Richmond Blvd,3465 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,3007,3,60014035013007,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
816999,05/31/2018,37.82058581,-122.2579407,OPEN,37.820387,-122.257878,1,rooftop,3408,Richmond Blvd,3408 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,2010,2,60014035012010,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
654878,05/19/2016,37.8214982,-122.257458,OPEN,37.821634,-122.257428,1,rooftop,3465,Richmond Blvd,3465 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,3007,3,60014035013007,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
401030,03/16/2012,37.82218657,-122.2561912,OPEN,37.822055,-122.255992,1,rooftop,3620,Richmond Blvd,3620 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,3009,3,60014035013009,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
890619,03/29/2019,37.82079504,-122.2586568,OPEN,37.821015,-122.25853,1,rooftop,3401,Richmond Blvd,3401 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,2002,2,60014035012002,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1068854,11/23/2020,37.81922582,-122.2597202,OPEN,37.819402,-122.259997,1,rooftop,3049,Richmond Blvd,3049 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,2005,2,60014035012005,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
709347,02/07/2017,37.81928265,-122.2596622,OPEN,37.819402,-122.259997,0.99,rooftop,3049,Richmond Blvd,3049 Richmond Blvd,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,403501,2005,2,60014035012005,6001403501,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
970825,12/18/2019,37.78668705,-122.1678108,OPEN,37.786508,-122.167843,1,rooftop,6100,Ridgemont Dr,6100 Ridgemont Dr,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,408100,5006,5,60014081005006,6001408100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
736982,06/05/2017,37.82955776,-122.2533181,OPEN,37.829599,-122.252918,0.99,rooftop,248,Ridgeway Ave,248 Ridgeway Ave,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404101,2000,2,60014041012000,6001404101,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
740979,06/24/2017,37.82955776,-122.2533181,OPEN,37.829599,-122.252918,0.99,rooftop,248,Ridgeway Ave,248 Ridgeway Ave,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404101,2000,2,60014041012000,6001404101,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
592189,07/14/2015,37.8359596,-122.1957449,OPEN,37.836037,-122.195978,1,rooftop,6800,Ridgewood Dr,6800 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3006,3,60014045023006,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
610049,10/10/2015,37.8359596,-122.1957449,OPEN,37.836037,-122.195978,1,rooftop,6800,Ridgewood Dr,6800 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3006,3,60014045023006,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
591805,07/11/2015,37.8357111,-122.196077,OPEN,37.835556,-122.196133,1,rooftop,6807,Ridgewood Dr,6807 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3010,3,60014045023010,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
411103,05/31/2012,37.8358197,-122.1962476,OPEN,37.835591,-122.196316,1,rooftop,6815,Ridgewood Dr,6815 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3010,3,60014045023010,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
578946,04/27/2015,37.83634999,-122.196309,OPEN,37.83635,-122.196309,1,rooftop,6840,Ridgewood Dr,6840 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3006,3,60014045023006,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
732763,05/18/2017,37.83598279,-122.1964779,OPEN,37.83592,-122.196728,1,rooftop,6833,Ridgewood Dr,6833 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3010,3,60014045023010,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
823080,06/28/2018,37.83625785,-122.1965033,OPEN,37.83635,-122.196309,1,rooftop,6840,Ridgewood Dr,6840 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3006,3,60014045023006,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
768443,10/23/2017,37.83650214,-122.1966923,OPEN,37.836584,-122.196471,1,rooftop,6854,Ridgewood Dr,6854 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3006,3,60014045023006,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
834156,08/15/2018,37.8366679,-122.1966209,OPEN,37.836708,-122.19657,1,rooftop,6862,Ridgewood Dr,6862 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3006,3,60014045023006,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
842158,09/23/2018,37.8366679,-122.1966209,OPEN,37.836708,-122.19657,1,rooftop,6862,Ridgewood Dr,6862 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3006,3,60014045023006,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
884027,03/06/2019,37.83650214,-122.1966923,OPEN,37.836584,-122.196471,1,rooftop,6854,Ridgewood Dr,6854 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3006,3,60014045023006,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1183257,02/01/2022,37.83767499,-122.197461,OPEN,37.83767,-122.197447,1,rooftop,6932,Ridgewood Dr,6932 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3006,3,60014045023006,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
564732,02/02/2015,37.83591134,-122.1957007,OPEN,37.836037,-122.195978,1,rooftop,6800,Ridgewood Dr,6800 Ridgewood Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,3006,3,60014045023006,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
420726,08/07/2012,37.77579388,-122.1596207,OPEN,37.775809,-122.159868,1,rooftop,4179,Rifle Ln,4179 Rifle Ln,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408100,2000,2,60014081002000,6001408100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
683792,09/22/2016,37.77579748,-122.1596339,OPEN,37.775809,-122.159868,1,rooftop,4179,Rifle Ln,4179 Rifle Ln,,,Oakland,CA,Alameda County,94605,US,Alameda,2021,6,6001,Oakland,653000,408100,2000,2,60014081002000,6001408100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1037739,08/16/2020,37.82557802,-122.204789,OPEN,37.82553,-122.204812,1,rooftop,5915,Rincon Dr,5915 Rincon Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,4002,4,60014045024002,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
466243,06/19/2013,37.82586834,-122.2048535,OPEN,37.82585,-122.205086,1,rooftop,5931,Rincon Dr,5931 Rincon Dr,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404502,4002,4,60014045024002,6001404502,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
558743,01/02/2015,37.79903983,-122.1733759,OPEN,37.799163,-122.173208,1,rooftop,324,Rishell Dr,324 Rishell Dr,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,408000,2005,2,60014080002005,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
707994,02/01/2017,37.79904481,-122.1733891,OPEN,37.799163,-122.173208,1,rooftop,324,Rishell Dr,324 Rishell Dr,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,408000,2005,2,60014080002005,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
1172526,12/20/2021,37.79903984,-122.1733759,OPEN,37.799163,-122.173208,1,rooftop,324,Rishell Dr,324 Rishell Dr,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,408000,2005,2,60014080002005,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
457507,04/25/2013,37.78582335,-122.1630567,OPEN,37.785735,-122.162607,0.99,rooftop,4609,Rising Hill Ct,4609 Rising Hill Ct,,,Oakland,CA,Alameda County,94619,US,Alameda,2021,6,6001,Oakland,653000,408100,4004,4,60014081004004,6001408100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
620372,12/02/2015,37.8634149,-122.2336524,OPEN,37.863613,-122.233768,1,rooftop,1059,Rispin Dr,1059 Rispin Dr,,,Berkeley,CA,Alameda County,94705,US,Alameda,2021,6,6001,Oakland,653000,400100,1018,1,60014001001018,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
701558,01/03/2017,37.86292015,-122.2345839,OPEN,37.862891,-122.234369,1,rooftop,1026,Rispin Dr,1026 Rispin Dr,,,Berkeley,CA,Alameda County,94705,US,Alameda,2021,6,6001,Oakland,653000,400100,1018,1,60014001001018,6001400100,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
416723,07/10/2012,37.85145441,-122.241867,OPEN,37.851393,-122.241798,1,rooftop,6326,Roanoke Rd,6326 Roanoke Rd,,,Oakland,CA,Alameda County,94618,US,Alameda,2021,6,6001,Oakland,653000,404300,1005,1,60014043001005,6001404300,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
589503,06/30/2015,37.84140259,-122.2127601,OPEN,37.841542,-122.212954,1,rooftop,6252,Robin Hood Way,6252 Robin Hood Way,,,Oakland,CA,Alameda County,94611,US,Alameda,2021,6,6001,Oakland,653000,404400,3011,3,60014044003011,6001404400,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
410352,05/25/2012,37.80878885,-122.1837827,OPEN,37.808672,-122.183676,1,rooftop,3150,Robinson Dr,3150 Robinson Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1008,1,60014080001008,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
396377,02/04/2012,37.80814163,-122.1829322,OPEN,37.808065,-122.182865,1,rooftop,3220,Robinson Dr,3220 Robinson Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1008,1,60014080001008,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
874966,02/07/2019,37.80816442,-122.1832395,OPEN,37.808065,-122.182865,0.99,rooftop,3220,Robinson Dr,3220 Robinson Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1008,1,60014080001008,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
590478,07/06/2015,37.80818432,-122.1831033,OPEN,37.808065,-122.182865,1,rooftop,3220,Robinson Dr,3220 Robinson Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1008,1,60014080001008,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
735398,05/30/2017,37.80818432,-122.1831033,OPEN,37.808065,-122.182865,1,rooftop,3220,Robinson Dr,3220 Robinson Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1008,1,60014080001008,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
553179,12/01/2014,37.80800577,-122.1832022,OPEN,37.807923,-122.183524,1,rooftop,3221,Robinson Dr,3221 Robinson Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1002,1,60014080001002,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
542142,09/23/2014,37.80703544,-122.1812979,OPEN,37.807108,-122.180927,0.99,rooftop,3368,Robinson Dr,3368 Robinson Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1008,1,60014080001008,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
571536,03/14/2015,37.80709975,-122.1814192,OPEN,37.807237,-122.181755,0.99,rooftop,3321,Robinson Dr,3321 Robinson Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1002,1,60014080001002,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
544140,10/03/2014,37.80672981,-122.1814944,OPEN,37.806624,-122.18184,0.99,rooftop,3401,Robinson Dr,3401 Robinson Dr,,,Oakland,CA,Alameda County,94602,US,Alameda,2021,6,6001,Oakland,653000,408000,1002,1,60014080001002,6001408000,"San Francisco-Oakland-Berkeley, CA",41860,metropolitan,"San Jose-San Francisco-Oakland, CA",488,"Oakland-Berkeley-Livermore, CA",36084
